"date","par.mean","par.min","par.max"
2007-03-26 12:00:00,45.0196439115882,11.194,51.796
2007-03-27 12:00:00,45.8025848391147,14.818,51.374
2007-03-28 12:00:00,47.2369232835019,11.882,52.176
2007-03-29 12:00:00,39.4307415088055,1.726,51.398
2007-03-30 12:00:00,42.6313465490293,0.464,52.16
2007-03-31 12:00:00,44.8423934465886,6.624,52.788
2007-04-01 12:00:00,47.2229787543815,4.256,53.536
2007-04-02 12:00:00,48.479606296092,1.326,53.726
2007-04-03 12:00:00,49.2735804024644,0.488,54.044
2007-04-04 12:00:00,49.4807551663465,10.782,54.17
2007-04-05 12:00:00,45.5036336313929,1.944,54.052
2007-04-06 12:00:00,32.5054769167261,0.462,54.424
2007-04-07 12:00:00,52.5477973811165,11.99,54.894
2007-04-08 12:00:00,42.4981787512843,1.744,55.032
2007-04-09 12:00:00,39.757003138898,2.58,54.764
2007-04-10 12:00:00,32.7767770464362,0.52,54.276
2007-04-11 12:00:00,41.3093768103161,0.488,54.978
2007-04-12 12:00:00,45.6125786941345,2.054,54.598
2007-04-13 12:00:00,53.4169377617871,24.18,55.838
2007-04-14 12:00:00,52.4388307619187,40.056,54.908
2007-04-15 12:00:00,27.0298006801098,0.468,54.908
2007-04-16 12:00:00,55.0372042704626,49.836,56.774
2007-04-17 12:00:00,53.8094080401968,14.998,56.896
2007-04-18 12:00:00,42.7779636768072,6.278,56.586
2007-04-19 12:00:00,46.8037795977957,0.798,57.048
2007-04-20 12:00:00,35.7590016808112,0.574,56.152
2007-04-21 12:00:00,53.491703833691,5.978,56.202
2007-04-22 12:00:00,54.4376634891529,3.874,57.492
2007-04-23 12:00:00,53.889296800683,13.142,55.646
2007-04-24 12:00:00,53.4701427939858,5.64,57.83
2007-04-25 12:00:00,53.0867143224149,10.636,58
2007-04-26 12:00:00,53.3558270330743,3.8,58.056
2007-04-27 12:00:00,53.7654349984343,12.568,58.236
2007-04-28 12:00:00,43.0162328376322,8.084,58.272
2007-04-29 12:00:00,55.0211022256057,10.776,58.08
2007-04-30 12:00:00,56.1513911594538,12.25,57.272
2007-05-01 12:00:00,54.9326315919592,0.674,58.742
2007-05-02 12:00:00,55.0681808697624,11.014,58.556
2007-05-03 12:00:00,53.8142635467773,0.552,58.768
2007-05-04 12:00:00,55.138323733679,4.572,58.888
2007-05-05 12:00:00,50.7644455562469,0.542,59.092
2007-05-06 12:00:00,36.0386345898806,0.534,58.632
2007-05-07 12:00:00,37.0245106403764,1.47,58.106
2007-05-08 12:00:00,32.6361020771674,0.53,59.306
2007-05-09 12:00:00,47.3293473906168,19.488,57.638
2007-05-10 12:00:00,40.3024478785939,0.55,59.59
2007-05-11 12:00:00,45.3189754135002,0.744,58.14
2007-05-12 12:00:00,47.9152147534985,0.564,59.334
2007-05-13 12:00:00,44.6687511419106,0.558,58.502
2007-05-14 12:00:00,53.7385228662362,4.702,58.982
2007-05-15 12:00:00,49.3969765358324,0.582,59.24
2007-05-16 12:00:00,55.9349460659683,11.018,59.114
2007-05-17 12:00:00,48.0439493463634,0.572,60.142
2007-05-18 12:00:00,56.1744406670054,14.872,59.048
2007-05-19 12:00:00,49.8907416196475,1.916,60.25
2007-05-20 12:00:00,56.1954379792768,7.27,59.654
2007-05-21 12:00:00,57.5048078643077,7.26,60.554
2007-05-22 12:00:00,54.3392237499268,1.426,60.008
2007-05-23 12:00:00,55.0751112865035,10.622,59.818
2007-05-24 12:00:00,47.364433269363,0.612,59.844
2007-05-26 12:00:00,55.0401137428784,4.732,61.354
2007-05-27 12:00:00,55.1870142724846,18.124,61.34
2007-05-28 12:00:00,56.7508411210236,2.988,60.828
2007-05-29 12:00:00,57.3227318296787,19.442,60.428
2007-05-30 12:00:00,57.0680444090318,2.138,60.888
2007-05-31 12:00:00,49.5850210925163,12.55,60.66
2007-06-01 12:00:00,44.3574837877539,14.134,60.038
2007-06-02 12:00:00,16.7248968116906,0.572,59.834
2007-06-03 12:00:00,59.2984876520457,43.786,60.792
2007-06-04 12:00:00,56.7334940316656,1.372,61.26
2007-06-05 12:00:00,54.2910757877033,0.704,60.566
2007-06-06 12:00:00,41.954470644221,2.256,60.97
2007-06-07 12:00:00,36.6213836584448,0.57,60.602
2007-06-08 12:00:00,53.348489348486,2.308,60.864
2007-06-09 12:00:00,56.1788951921395,0.664,61.374
2007-06-10 12:00:00,58.8512274690199,35.268,61.236
2007-06-11 12:00:00,49.0004971052022,0.818,61.396
2007-06-12 12:00:00,41.3330106487394,0.972,61.262
2007-06-13 12:00:00,45.3649933629435,0.652,61.238
2007-06-14 12:00:00,54.6082333478102,0.658,60.64
2007-06-15 12:00:00,50.8388335793663,1.212,61.07
2007-06-16 12:00:00,44.7372096332346,0.59,61.04
2007-06-17 12:00:00,58.6607240685057,6.3,60.964
2007-06-18 12:00:00,56.4421531222321,0.706,61.364
2007-06-19 12:00:00,57.2824999544668,26.298,61.18
2007-06-20 12:00:00,50.5888792059545,0.58,61.328
2007-06-21 12:00:00,43.4053554010771,0.604,61.24
2007-06-22 12:00:00,53.7402193077086,5.61,62.052
2007-06-23 12:00:00,59.0005777636657,0.624,61.304
2007-06-24 12:00:00,59.0413785468165,6.468,60.858
2007-06-25 12:00:00,57.716429409601,5.412,61.312
2007-06-26 12:00:00,58.115577092511,35.552,61.138
2007-06-27 12:00:00,47.5203010480132,0.586,62.146
2007-06-28 12:00:00,43.1291129121027,0.7,62.11
2007-06-29 12:00:00,42.0939223648072,0.588,62.132
2007-06-30 12:00:00,38.0625640489726,0.596,61.15
2007-07-01 12:00:00,48.4445820999397,2.324,60.646
2007-07-02 12:00:00,42.4870182495611,0.584,61.164
2007-07-03 12:00:00,52.6685697408077,16.234,60.904
2007-07-04 12:00:00,41.537134290882,0.586,61.568
2007-07-05 12:00:00,35.5872093046081,5.856,60.098
2007-07-06 12:00:00,40.90903743068,0.584,61.364
2007-07-07 12:00:00,40.8530902941731,0.606,60.924
2007-07-08 12:00:00,45.6466081193551,0.584,60.92
2007-07-09 12:00:00,54.3211705105831,0.608,60.984
2007-07-10 12:00:00,48.5705013071573,2.152,59.93
2007-07-11 12:00:00,57.0100074876777,0.626,60.862
2007-07-12 12:00:00,58.5413933579336,43.088,60.608
2007-07-13 12:00:00,51.6468894661721,0.592,60.902
2007-07-14 12:00:00,48.6510640523377,1.758,60.718
2007-07-15 12:00:00,47.8930128742729,0.578,60.67
2007-07-16 12:00:00,51.70651240137,0.73,60.58
2007-07-17 12:00:00,56.8174578824383,0.844,60.434
2007-07-18 12:00:00,55.5966984501739,0.582,60.398
2007-07-19 12:00:00,54.7729859671076,13.828,59.158
2007-07-20 12:00:00,55.7586418829703,0.564,60.288
2007-07-21 12:00:00,47.4635968832637,3.51,60.198
2007-07-22 12:00:00,41.5912428409139,0.566,60.296
2007-07-23 12:00:00,47.2743910154585,0.616,59.922
2007-07-24 12:00:00,42.2248068915344,0.582,59.914
2007-07-25 12:00:00,48.2531273945845,0.56,58.916
2007-07-26 12:00:00,55.6398814235254,8.53,59.386
2007-07-27 12:00:00,35.5085005388802,0.564,58.516
2007-07-28 12:00:00,55.2706294080886,14.162,59.668
2007-07-29 12:00:00,43.062342321782,0.564,59.456
2007-07-30 12:00:00,50.8775808380806,1.194,59.354
2007-07-31 12:00:00,45.4500917605595,0.55,59.356
2007-08-01 12:00:00,42.619459515078,0.582,58.966
2007-08-02 12:00:00,43.5961519038502,0.558,59.306
2007-08-03 12:00:00,45.1700754232205,0.536,59.092
2007-08-04 12:00:00,45.5742636849978,2.182,57.776
2007-08-05 12:00:00,53.4139897301935,2,58.986
2007-08-06 12:00:00,54.120725603064,12.44,57.586
2007-08-07 12:00:00,50.9189123546713,0.564,58.474
2007-08-08 12:00:00,52.6580214812242,0.538,58.55
2007-08-09 12:00:00,54.7801104074149,4.138,58.38
2007-08-10 12:00:00,53.0235748373499,6.52,58.206
2007-08-11 12:00:00,46.916052352674,0.91,57.062
2007-08-12 12:00:00,44.2873420005306,0.526,57.994
2007-08-13 12:00:00,51.8805352676783,13.45,57.848
2007-08-14 12:00:00,44.8539917803951,0.54,57.062
2007-08-15 12:00:00,52.41315989419,15.924,56.434
2007-08-16 12:00:00,54.3978837528181,3.342,57.694
2007-08-17 12:00:00,51.4157037325338,0.618,56.7
2007-08-18 12:00:00,48.7088364842151,2.134,56.058
2007-08-19 12:00:00,52.8056260708736,1.024,57.05
2007-08-20 12:00:00,53.7631682600382,10.634,55.584
2007-08-21 12:00:00,52.7780260847648,0.552,56.736
2007-08-22 12:00:00,50.0398908829661,8.906,55.932
2007-08-23 12:00:00,51.1628604847837,0.706,56.462
2007-08-24 12:00:00,49.5185877884274,0.67,56.232
2007-08-25 12:00:00,46.2994696551724,0.828,56.134
2007-08-26 12:00:00,48.441699855661,0.47,55.884
2007-08-27 12:00:00,50.3645410251859,1.684,55.372
2007-08-28 12:00:00,41.8816098118231,0.792,55.644
2007-08-29 12:00:00,44.1464095448881,1.93,55.464
2007-08-30 12:00:00,49.1646152245958,0.538,55.376
2007-08-31 12:00:00,45.4973089387989,0.54,55.162
2007-09-01 12:00:00,42.3553226187722,0.522,54.972
2007-09-02 12:00:00,40.0786801009044,0.462,54.614
2007-09-03 12:00:00,35.4720472485538,0.584,54.522
2007-09-04 12:00:00,43.7746930927378,0.476,54.008
2007-09-05 12:00:00,50.0960524669154,1.93,53.528
2007-09-06 12:00:00,47.0672296365339,0.488,53.688
2007-09-07 12:00:00,47.9665452005175,3.518,53.8
2007-09-08 12:00:00,43.859117109991,0.428,53.596
2007-09-09 12:00:00,41.9735940359268,0.46,52.896
2007-09-10 12:00:00,48.0536801288467,0.992,53.118
2007-09-11 12:00:00,45.5110898821042,0.432,52.918
2007-09-12 12:00:00,42.8487397699568,1.752,52.68
2007-09-13 12:00:00,38.8713446075877,0.422,52.484
2007-09-14 12:00:00,42.4096226056897,7.252,52.24
2007-09-15 12:00:00,40.6958422273782,0.402,51.842
2007-09-16 12:00:00,40.9642472445601,0.432,51.956
2007-09-17 12:00:00,30.7691046253885,0.42,51.704
2007-09-18 12:00:00,19.1925225711659,0.406,49.282
2007-09-19 12:00:00,23.5987188038358,0.448,51.158
2007-09-20 12:00:00,31.8781099346054,0.384,50.73
2007-09-21 12:00:00,39.0606433949266,1.62,50.05
2007-09-22 12:00:00,36.1764867542169,0.382,50.344
2007-09-24 12:00:00,31.9822668438561,0.22,49.686
2007-09-25 12:00:00,33.9318840541972,0.142,48.798
2007-09-26 12:00:00,23.1609460076621,0.372,48.698
2007-09-27 12:00:00,24.837786796432,0.366,48.948
2007-09-28 12:00:00,33.6181677746522,0.83,49.07
2007-09-29 12:00:00,23.231977435509,0.152,48.424
2007-09-30 12:00:00,23.3166126877849,0.784,47.498
2007-10-01 12:00:00,26.1766015045186,0.386,47.24
2007-10-02 12:00:00,27.6680068735452,0.354,47.756
2007-10-03 12:00:00,28.911555629387,0.172,47.678
2007-10-04 12:00:00,28.3744188207787,0.758,33.468
2007-10-05 12:00:00,32.7768396228795,0.186,47.104
2007-10-06 12:00:00,36.145551558528,0.338,46.298
2007-10-07 12:00:00,35.4874977644115,1.414,45.918
2007-10-08 12:00:00,27.7954380972409,2.1,46.012
2007-10-09 12:00:00,34.4762343852507,0.298,45.968
2007-10-10 12:00:00,20.9192797435317,0.174,30.492
2007-10-11 12:00:00,29.4164337605759,1.046,45.416
2007-10-12 12:00:00,38.0451748206461,1.406,45.342
2007-10-13 12:00:00,24.4958838033159,0.346,42.42
2007-10-14 12:00:00,25.1796011424886,0.828,31.36
2007-10-15 12:00:00,30.3058486084594,0.194,44.048
2007-10-16 12:00:00,33.0140750232345,0.196,43.7
2007-10-17 12:00:00,30.1973232388235,0.308,43.326
2007-10-18 12:00:00,30.9359010320725,0.292,43.51
2007-10-19 12:00:00,31.1793071138998,0.27,43.306
2007-10-20 12:00:00,26.6752352072934,0.936,36.682
2007-10-21 12:00:00,27.172704724779,0.642,39.336
2007-10-22 12:00:00,30.8186036587815,0.906,38.954
2007-10-23 12:00:00,36.1978311144378,0.284,42.176
2007-10-24 12:00:00,31.9177384070588,0.25,42.028
2007-10-25 12:00:00,26.1822255339369,0.288,41.24
2007-10-26 12:00:00,20.5541513226534,0.212,40.994
2007-10-27 12:00:00,16.6133209230743,0.254,40.96
2007-10-28 12:00:00,26.084073699349,0.238,40.716
2007-10-29 12:00:00,32.269361902505,0.25,40.11
2007-10-30 12:00:00,27.6203972684535,0.214,40.118
2007-10-31 12:00:00,30.9115272190519,0.246,39.484
2007-11-01 12:00:00,20.1197596535122,0.224,39.842
2007-11-02 12:00:00,28.477206680971,0.22,40.004
2007-11-03 12:00:00,31.781095099701,1.09,39.31
2007-11-04 12:00:00,20.381738177624,1.904,38.336
2007-11-05 12:00:00,27.1951482191666,1.084,40.876
2007-11-06 12:00:00,33.4025377088336,0.49,41.09
2007-11-07 12:00:00,30.369607588865,0.244,41.36
2007-11-08 12:00:00,27.6720018333579,0.306,41.624
2007-11-09 12:00:00,34.2235347685113,0.248,41.928
2007-11-10 12:00:00,34.5045825967013,0.358,42.326
2007-11-11 12:00:00,22.3018457196455,0.244,37.318
2007-11-12 12:00:00,29.9577240085317,1.004,36.556
2007-11-13 12:00:00,27.0597833018626,0.342,43.038
2007-11-14 12:00:00,30.728812691385,0.222,42.984
2007-11-15 12:00:00,28.0240552873699,0.298,43.77
2007-11-16 12:00:00,19.5413507434618,3.724,33.568
2007-11-17 12:00:00,27.1779107844209,0.278,43.558
2007-11-18 12:00:00,22.218044889061,0.286,44.094
2007-11-19 12:00:00,32.6497959688306,0.57,44.866
2007-11-20 12:00:00,32.5632518745611,0.176,45.11
2007-11-21 12:00:00,38.9138960124802,0.306,45.47
2007-11-22 12:00:00,25.1370364788549,0.192,45.636
2007-11-23 12:00:00,25.6884312926739,0.256,42.168
2007-11-24 12:00:00,25.5662136672708,0.804,45.672
2007-11-25 12:00:00,18.176860215396,0.166,33.154
2007-11-26 12:00:00,32.6626330901369,0.346,46.884
2007-11-27 12:00:00,25.8174484365668,0.174,45.14
2007-11-28 12:00:00,23.8261696318515,0.206,33.366
2007-11-29 12:00:00,27.8441038015139,0.168,46.878
2007-11-30 12:00:00,22.7646444830333,0.19,33.366
2007-12-01 12:00:00,26.0176689430129,0.8,48.244
2007-12-03 12:00:00,23.0091518110594,0.73,33.03
2007-12-04 12:00:00,40.4499968027732,0.432,48.804
2007-12-05 12:00:00,39.551763325242,0.35,48.726
2007-12-07 12:00:00,39.8832106086474,0.248,49.352
2007-12-08 12:00:00,36.6282417837209,0.848,49.368
2007-12-09 12:00:00,38.8494041589684,0.24,49.908
2007-12-10 12:00:00,28.9790977717412,0.428,49.786
2007-12-11 12:00:00,35.6353904548177,0.216,50.042
2007-12-12 12:00:00,31.6389585301926,0.378,50.734
2007-12-13 12:00:00,26.6997827809889,0.182,50.456
2007-12-14 12:00:00,33.8987677628259,0.18,51.082
2007-12-15 12:00:00,21.1526945467696,0.148,50.27
2007-12-16 12:00:00,15.6405162319191,0.142,31.614
2007-12-17 12:00:00,22.2263957091074,0.706,50.81
2007-12-18 12:00:00,34.9918127062889,1.68,51.18
2007-12-19 12:00:00,27.9159300002944,0.422,52.228
2007-12-20 12:00:00,44.7963329633252,0.182,52.472
2007-12-21 12:00:00,26.0382210830859,0.146,52.91
2007-12-22 12:00:00,33.0614903210884,0.176,52.888
2007-12-23 12:00:00,28.9495798966247,1.528,50.014
2007-12-24 12:00:00,38.5704692299459,0.766,53.186
2007-12-25 12:00:00,42.2697563198639,0.25,53.724
2007-12-26 12:00:00,25.7179406070494,0.7,53.954
2007-12-27 12:00:00,27.6848637732216,0.154,51.252
2007-12-28 12:00:00,32.500376894481,0.498,54.39
2007-12-29 12:00:00,35.300291051808,0.142,54.674
2007-12-30 12:00:00,39.6132275454893,0.154,54.912
2007-12-31 12:00:00,23.4142381392924,0.162,53.99
2008-01-01 12:00:00,19.9877564427157,0.164,31.658
2008-01-02 12:00:00,16.0088542005694,0.714,32.558
2008-01-03 12:00:00,12.6103020645735,0.318,31.118
2008-01-04 12:00:00,18.1185261674972,0.552,32.42
2008-01-05 12:00:00,23.2448388756711,0.194,32.65
2008-01-06 12:00:00,25.4434154154154,0.312,32.398
2008-01-07 12:00:00,27.4028262983463,0.738,32.828
2008-01-08 12:00:00,26.9271344765343,0.758,33.03
2008-01-09 12:00:00,26.6671008570155,0.45,33.15
2008-01-10 12:00:00,27.4574985078094,0.52,33.192
2008-01-11 12:00:00,24.7360253737306,0.748,33.642
2008-01-12 12:00:00,23.7940288998162,0.16,33.614
2008-01-13 12:00:00,21.7213537083377,0.168,33.86
2008-01-14 12:00:00,25.2571892540077,0.268,33.708
2008-01-15 12:00:00,24.6840068321414,0.778,34.078
2008-01-16 12:00:00,19.5420840138944,0.254,34.396
2008-01-17 12:00:00,12.6622286612255,0.16,33.968
2008-01-18 12:00:00,19.4759059072866,0.83,34.698
2008-01-19 12:00:00,21.7832171591873,0.168,34.71
2008-01-20 12:00:00,18.0137031190207,0.24,33.91
2008-01-21 12:00:00,12.1518062619754,0.176,32.99
2008-01-22 12:00:00,26.534941159647,0.58,34.644
2008-01-23 12:00:00,19.4696053821467,0.198,35.06
2008-01-24 12:00:00,24.6881570376115,0.186,35.682
2008-01-25 12:00:00,17.8338555701334,0.264,35.44
2008-01-26 12:00:00,14.5491435840896,0.192,35.044
2008-01-27 12:00:00,25.2553021409377,0.928,36.248
2008-01-28 12:00:00,28.2765697439109,3.18,36.596
2008-01-29 12:00:00,31.5920572125297,11.204,36.978
2008-01-30 12:00:00,24.5363339476253,0.208,37.134
2008-01-31 12:00:00,27.210386787095,0.308,37.312
2008-02-01 12:00:00,27.1165018797467,0.4,37.584
2008-02-02 12:00:00,32.8921446454527,1.992,37.824
2008-02-03 12:00:00,29.2175579272267,0.954,38.044
2008-02-04 12:00:00,32.2132458191134,0.43,38.332
2008-02-05 12:00:00,33.8055944507056,0.978,38.582
2008-02-06 12:00:00,30.4927088675821,0.232,38.858
2008-02-07 12:00:00,31.2115735928733,0.26,39.118
2008-02-08 12:00:00,31.1626122474732,0.264,39.416
2008-02-09 12:00:00,30.8951793899402,0.314,39.646
2008-02-10 12:00:00,34.0453258371214,3.304,39.846
2008-02-11 12:00:00,35.5853294802855,14.358,40.014
2008-02-12 12:00:00,21.8339267034201,1.078,39.828
2008-02-13 12:00:00,14.6957145221561,0.236,40.136
2008-02-14 12:00:00,36.3590306349046,8.472,41.164
2008-02-15 12:00:00,28.7536493730539,0.338,41.364
2008-02-16 12:00:00,33.8483557105419,3.708,41.214
2008-02-17 12:00:00,33.9052084391663,0.724,41.856
2008-02-18 12:00:00,29.9316954416833,0.246,42.102
2008-02-19 12:00:00,30.2497980379047,1.306,41.666
2008-02-20 12:00:00,36.4619221319187,1.812,42.032
2008-02-21 12:00:00,30.7476921224978,0.366,42.768
2008-02-22 12:00:00,31.6721149168758,0.28,43.214
2008-02-23 12:00:00,30.4011172126045,0.614,43.18
2008-02-24 12:00:00,36.2803432621131,0.29,43.872
2008-02-25 12:00:00,39.8864384366166,10.88,44.26
2008-02-26 12:00:00,36.2954393224502,0.444,44.584
2008-02-27 12:00:00,17.36409577991,0.326,43.754
2008-02-28 12:00:00,37.0404548176558,1.288,45.23
2008-02-29 12:00:00,35.973744164085,0.34,45.068
2008-03-01 12:00:00,37.6158144284374,1.334,45.422
2008-03-02 12:00:00,39.7766518239237,0.578,45.65
2008-03-03 12:00:00,39.2684769602926,0.598,45.814
2008-03-04 12:00:00,35.5108523873203,0.51,46.172
2008-03-05 12:00:00,33.3314053556179,0.34,45.514
2008-03-06 12:00:00,38.9273240944482,1.528,46.69
2008-03-07 12:00:00,29.1738925862633,0.318,46.758
2008-03-08 12:00:00,24.4843454814578,1.408,46.786
2008-03-09 12:00:00,35.9502671023763,8.61,47.408
2008-03-10 12:00:00,34.8953482754545,6.766,47.532
2008-03-11 12:00:00,33.5293915790093,0.358,48.182
2008-03-12 12:00:00,38.6639266409104,0.386,47.62
2008-03-13 12:00:00,45.1448680378296,1.076,48.946
2008-03-14 12:00:00,36.8791993455433,0.604,48.362
2008-03-15 12:00:00,39.8010883477454,1.564,49.012
2008-03-16 12:00:00,43.1678549694007,0.534,49.44
2008-03-17 12:00:00,42.7175295390065,9.946,49.318
2008-03-18 12:00:00,35.2785783627306,5.922,49.342
2008-03-19 12:00:00,41.6318206005989,13.352,50.054
2008-03-20 12:00:00,37.1630406997771,0.398,50.724
2008-03-21 12:00:00,45.490347214885,8.462,50.498
2008-03-22 12:00:00,36.9072747672152,1.628,50.2
2008-03-23 12:00:00,27.9280284585122,0.396,50.48
2008-03-24 12:00:00,20.7455480514332,1.672,48.798
2008-03-25 12:00:00,38.3724119539223,6.148,51.166
2008-03-26 12:00:00,43.820732428279,7.97,51.248
2008-03-27 12:00:00,47.8407278378526,4.44,52.388
2008-03-28 12:00:00,45.5254038587133,0.442,52.75
2008-03-29 12:00:00,44.1144960432101,0.41,52.944
2008-03-30 12:00:00,32.1166591954511,0.418,52.576
2008-03-31 12:00:00,38.6648072495214,3.614,51.66
2008-04-01 12:00:00,35.8647024440223,0.444,53.194
2008-04-02 12:00:00,44.1880054327211,2.316,53.456
2008-04-03 12:00:00,36.6159537488587,0.424,54.048
2008-04-04 12:00:00,50.1664139541577,2.296,54.178
2008-04-05 12:00:00,49.266053287346,1.834,54.436
2008-04-06 12:00:00,33.0002473967201,0.474,54.404
2008-04-07 12:00:00,20.9950881358789,1.956,53.606
2008-04-08 12:00:00,40.1033811282153,0.542,53.9
2008-04-09 12:00:00,49.9041055598756,11.89,53.046
2008-04-10 12:00:00,50.2387657813184,2.824,55.664
2008-04-11 12:00:00,52.7634840513681,15.99,55.742
2008-04-12 12:00:00,52.3145212965962,1.516,55.962
2008-04-13 12:00:00,34.7718542008475,0.728,55.518
2008-04-14 12:00:00,43.7491163676396,1.07,56.2
2008-04-15 12:00:00,33.2669805665408,0.476,56.454
2008-04-16 12:00:00,24.9605493731662,1.988,54.68
2008-04-17 12:00:00,52.7696478001882,8.64,56.704
2008-04-18 12:00:00,53.4329857770168,23.574,56.892
2008-04-19 12:00:00,52.5411257458322,9.506,57.126
2008-04-20 12:00:00,50.9085800893287,4.962,57.156
2008-04-21 12:00:00,47.632263114954,0.484,57.316
2008-04-22 12:00:00,44.9844654416866,1.512,57.234
2008-04-23 12:00:00,52.6653992960501,1.364,56.436
2008-04-24 12:00:00,52.424396124257,0.884,57.766
2008-04-25 12:00:00,55.0146777819408,26.332,56.09
2008-04-26 12:00:00,54.8223745926419,3.47,58.1
2008-04-27 12:00:00,54.3271084161913,10.986,58.104
2008-04-28 12:00:00,49.7749304682834,0.518,58.37
2008-04-29 12:00:00,39.8703700361496,3.952,57.002
2008-04-30 12:00:00,56.2135807831164,10.012,58.734
2008-05-01 12:00:00,54.9009045824897,15.296,58.826
2008-05-02 12:00:00,55.7112655455024,9.952,57.528
2008-05-03 12:00:00,54.2128096010766,2.986,59.048
2008-05-04 12:00:00,54.6813384247372,14.376,59.116
2008-05-05 12:00:00,54.8244329830969,0.536,59.184
2008-05-06 12:00:00,56.1277748077213,8.416,59.39
2008-05-07 12:00:00,55.3467312283485,2.022,59.46
2008-05-08 12:00:00,49.9025813899065,1.494,58.458
2008-05-09 12:00:00,50.3649026920227,6.718,58.426
2008-05-10 12:00:00,54.8469737234982,15.35,59.762
2008-05-12 12:00:00,54.0609950479206,0.742,59.938
2008-05-13 12:00:00,57.1599539241847,31.166,60.094
2008-05-14 12:00:00,55.8318683030645,15.97,60.202
2008-05-15 12:00:00,56.5441847908609,19.796,59.186
2008-05-16 12:00:00,53.6444836301048,3.398,60.266
2008-05-17 12:00:00,55.4943198473726,0.918,60.484
2008-05-18 12:00:00,55.5820942380183,25.574,59.404
2008-05-19 12:00:00,50.4401095086609,0.558,59.768
2008-05-20 12:00:00,49.3786495641345,0.564,59.274
2008-05-21 12:00:00,56.0977417487167,0.728,60.458
2008-05-22 12:00:00,44.6447332456218,3.534,59.518
2008-05-23 12:00:00,42.5333417872154,0.568,60.592
2008-05-24 12:00:00,38.1538693143276,0.564,60.03
2008-05-25 12:00:00,56.1340399926529,5.672,60.122
2008-05-26 12:00:00,52.6725789914874,3.57,61.368
2008-05-27 12:00:00,57.9635677007504,13.406,60.362
2008-05-28 12:00:00,57.7603723251055,0.87,61.046
2008-05-29 12:00:00,54.2759581756037,7.598,60.94
2008-05-30 12:00:00,53.9953605727169,0.572,61.436
2008-05-31 12:00:00,57.902431498382,10.14,61.042
2008-06-01 12:00:00,58.9731224408534,7.24,60.942
2008-06-02 12:00:00,48.1335996693329,0.6,60.478
2008-06-03 12:00:00,56.8567865651387,2.318,60.55
2008-06-04 12:00:00,59.0309201041489,12.636,61.19
2008-06-05 12:00:00,58.8882459945371,24.82,61.262
2008-06-06 12:00:00,59.0560307311696,14.942,62.068
2008-06-07 12:00:00,57.9584022259423,21.622,61.686
2008-06-08 12:00:00,57.1249968485896,1.752,62.168
2008-06-09 12:00:00,55.3763850690964,0.756,61.144
2008-06-10 12:00:00,58.2264776259262,3.634,61.102
2008-06-11 12:00:00,56.1318609296758,0.58,62.238
2008-06-12 12:00:00,52.3926563057325,5.004,60.79
2008-06-13 12:00:00,54.0097545719832,0.586,61.256
2008-06-14 12:00:00,56.185428606848,4.53,60.76
2008-06-15 12:00:00,57.9385244770834,0.73,61.328
2008-06-16 12:00:00,47.09385700521,0.594,61.804
2008-06-17 12:00:00,45.678843111544,0.608,61.04
2008-06-18 12:00:00,37.5939745164838,0.574,60.168
2008-06-19 12:00:00,52.5492233202672,3.792,61.162
2008-06-20 12:00:00,54.5738828753437,0.574,61.234
2008-06-21 12:00:00,53.9644675786108,6.496,61.236
2008-06-22 12:00:00,49.295805948043,0.58,61.368
2008-06-23 12:00:00,56.1946304273265,0.64,61.282
2008-06-24 12:00:00,54.8307630367059,0.61,62.064
2008-06-25 12:00:00,50.2000342531093,0.61,61.092
2008-06-26 12:00:00,56.2294293412634,4.104,60.9
2008-06-27 12:00:00,49.6553453704743,0.608,61.614
2008-06-28 12:00:00,56.5763330281948,43.362,59.606
2008-06-29 12:00:00,45.0406643760053,0.578,61.142
2008-06-30 12:00:00,54.6468433700023,1.804,61.172
2008-07-01 12:00:00,41.0025794994742,0.592,62.09
2008-07-02 12:00:00,37.4485382261708,0.626,60.938
2008-07-03 12:00:00,49.7656322613633,0.978,61.116
2008-07-04 12:00:00,44.6151069663082,0.578,60.968
2008-07-05 12:00:00,56.8793179535696,5.722,60.432
2008-07-06 12:00:00,46.0854152041795,0.586,60.468
2008-07-07 12:00:00,50.3123782393937,4.56,60.85
2008-07-08 12:00:00,44.752874192639,0.59,60.922
2008-07-09 12:00:00,45.2695233786337,0.754,60.086
2008-07-10 12:00:00,47.5810710040098,0.698,60.792
2008-07-11 12:00:00,36.7032712371735,0.604,60.832
2008-07-12 12:00:00,39.4707771405506,2.296,60.258
2008-07-13 12:00:00,46.1558972695954,0.572,61.282
2008-07-14 12:00:00,53.244983863484,4.686,59.734
2008-07-15 12:00:00,44.2070355357737,0.578,60.032
2008-07-16 12:00:00,44.1199978022577,0.628,60.49
2008-07-17 12:00:00,44.9018507507886,0.596,60.504
2008-07-18 12:00:00,38.4215382094723,0.564,60.122
2008-07-19 12:00:00,42.8562581058649,2.306,59.09
2008-07-20 12:00:00,47.1352972636198,0.562,60.356
2008-07-21 12:00:00,46.8764156580592,8.91,58.932
2008-07-22 12:00:00,48.1817510461233,0.562,60.15
2008-07-23 12:00:00,45.8070724531723,4.47,60.06
2008-07-24 12:00:00,50.9367295885949,0.578,59.982
2008-07-25 12:00:00,54.4367343307014,1.148,59.87
2008-07-26 12:00:00,51.2777705258037,0.59,59.502
